order_id,order_date,customer_id,product_id,quantity,unit_price,sales,profit,city,region,segment
O000289,2026-01-11,C0122,P051,3,52404.79,157214.37,63475.5,Hyderabad,South,Home Office
O000290,2026-06-27,C0399,P066,1,47040.17,47040.17,9278.31,Hyderabad,South,Home Office
O000291,2025-10-10,C0012,P100,1,4708.17,4708.17,1335.22,Hyderabad,South,Home Office
O000292,2026-02-03,C0053,P010,5,9887.42,49437.1,21964.4,Kolkata,East,Consumer
O000293,2025-06-24,C0060,P098,3,23072.83,69218.49,17880.93,Lucknow,North,Corporate
O000294,2025-08-21,C0149,P047,2,68091.08,136182.16,39452.76,Kolkata,East,Home Office
O000295,2026-01-03,C0105,P006,3,12493.03,37479.09,8520.51,Hyderabad,South,Corporate
O000296,2026-03-07,C0382,P036,3,77896.27,233688.81,74816.46,Ahmedabad,West,Corporate
O000297,2026-03-26,C0341,P084,7,12225.42,85577.94,20562.01,Mumbai,West,Consumer
O000298,2025-06-25,C0469,P042,3,59082.26,177246.78,38569.95,Bhopal,Central,Corporate
O000299,2026-03-15,C0118,P075,6,39019.9,234119.4,77394.06,Bhopal,Central,Home Office
O000300,2026-05-04,C0084,P050,2,50189.25,100378.5,42594.28,Chandigarh,North,Corporate
O000301,2026-04-26,C0134,P015,4,74385.42,297541.68,65517.04,Pune,West,Corporate
O000302,2025-03-25,C0458,P010,3,9887.42,29662.26,13178.64,Mumbai,West,Home Office
O000303,2025-02-06,C0154,P054,2,64952.37,129904.74,30424.2,Hyderabad,South,Consumer
O000304,2025-01-01,C0256,P006,2,12493.03,24986.06,5680.34,Jaipur,North,Corporate
O000305,2026-02-28,C0044,P044,6,8155.53,48933.18,12431.82,Chandigarh,North,Consumer
O000306,2025-12-23,C0050,P004,3,69423.02,208269.06,87801.0,Chennai,South,Home Office
O000307,2025-04-02,C0374,P083,3,2542.64,7627.92,2936.58,Lucknow,North,Home Office
O000308,2026-04-16,C0014,P015,1,74385.42,74385.42,16379.26,Delhi,North,Home Office
O000309,2025-10-22,C0135,P083,4,2542.64,10170.56,3915.44,Chandigarh,North,Corporate
O000310,2025-02-20,C0228,P082,1,7760.23,7760.23,1612.58,Bengaluru,South,Consumer
O000311,2026-02-08,C0212,P040,4,53827.37,215309.48,80137.76,Hyderabad,South,Consumer
O000312,2026-02-16,C0294,P026,3,66232.37,198697.11,82195.2,Bhopal,Central,Consumer
O000313,2026-02-15,C0101,P051,4,52404.79,209619.16,84634.0,Hyderabad,South,Consumer
O000314,2025-07-21,C0358,P047,3,68091.08,204273.24,59179.14,Bhopal,Central,Consumer
O000315,2025-04-24,C0206,P022,5,78617.57,393087.85,166370.3,Kolkata,East,Corporate
O000316,2025-03-07,C0325,P076,7,25719.67,180037.69,36371.37,Lucknow,North,Home Office
O000317,2025-04-07,C0380,P001,3,55441.98,166325.94,35889.390000000014,Kolkata,East,Home Office
O000318,2026-03-27,C0082,P018,1,48589.08,48589.08,16404.12,Delhi,North,Home Office
O000319,2026-06-26,C0031,P040,5,53827.37,269136.85,100172.2,Chandigarh,North,Corporate
O000320,2025-12-24,C0427,P014,7,27083.8,189586.6,59488.1,Chandigarh,North,Corporate
O000321,2025-08-03,C0090,P045,7,7255.16,50786.12,10019.94,Hyderabad,South,Corporate
O000322,2026-06-18,C0092,P088,7,51535.17,360746.19,84270.27,Lucknow,North,Home Office
O000323,2025-04-16,C0478,P088,4,51535.17,206140.68,48154.44,Mumbai,West,Home Office
O000324,2025-12-25,C0309,P023,4,71716.38,286865.52,59175.68,Ahmedabad,West,Consumer
O000325,2026-02-06,C0474,P029,2,32781.8,65563.6,18181.96,Hyderabad,South,Home Office
O000326,2025-10-29,C0001,P057,6,10024.43,60146.58,25641.6,Chandigarh,North,Consumer
O000327,2026-01-24,C0192,P083,3,2542.64,7627.92,2936.58,Lucknow,North,Consumer
O000328,2025-01-28,C0233,P003,4,20177.37,80709.48,20062.44,Bhopal,Central,Consumer
O000329,2025-09-23,C0466,P061,3,64834.23,194502.69,73318.86,Ahmedabad,West,Corporate
O000330,2025-08-18,C0310,P027,3,45602.9,136808.7,42569.37,Pune,West,Home Office
O000331,2026-03-29,C0130,P076,1,25719.67,25719.67,5195.91,Lucknow,North,Consumer
O000332,2025-07-30,C0175,P057,2,10024.43,20048.86,8547.2,Bengaluru,South,Home Office
O000333,2025-10-13,C0378,P028,1,72905.03,72905.03,23697.36,Delhi,North,Consumer
O000334,2025-11-05,C0082,P032,4,19829.84,79319.36,27823.0,Delhi,North,Home Office
O000335,2025-02-06,C0320,P068,6,32040.45,192242.7,35297.58,Pune,West,Consumer
O000336,2025-04-27,C0182,P001,1,55441.98,55441.98,11963.130000000005,Bengaluru,South,Home Office
O000337,2025-12-20,C0300,P090,6,4940.14,29640.84,6928.26,Bhopal,Central,Consumer
O000338,2026-05-02,C0390,P018,6,48589.08,291534.48,98424.72,Ahmedabad,West,Corporate
O000339,2025-09-18,C0048,P047,6,68091.08,408546.48,118358.28,Mumbai,West,Home Office
O000340,2025-02-02,C0421,P094,4,10688.52,42754.08,13415.24,Ahmedabad,West,Corporate
O000341,2025-11-17,C0171,P022,4,78617.57,314470.28,133096.24,Chennai,South,Corporate
O000342,2026-01-07,C0232,P020,3,44557.1,133671.3,56482.62,Kolkata,East,Corporate
O000343,2025-02-24,C0014,P022,7,78617.57,550322.99,232918.42,Delhi,North,Home Office
O000344,2025-08-20,C0208,P021,1,70857.3,70857.3,30891.68,Delhi,North,Consumer
O000345,2025-03-15,C0261,P018,1,48589.08,48589.08,16404.12,Kolkata,East,Corporate
O000346,2025-06-25,C0326,P087,2,541.1,1082.2,471.9,Delhi,North,Corporate
O000347,2025-01-31,C0172,P037,2,27964.43,55928.86,17082.5,Delhi,North,Home Office
O000348,2025-05-25,C0263,P036,3,77896.27,233688.81,74816.46,Chandigarh,North,Consumer
O000349,2025-04-23,C0465,P062,3,31007.19,93021.57,33962.28,Kolkata,East,Home Office
O000350,2026-05-24,C0401,P089,1,20337.91,20337.91,4487.76,Bengaluru,South,Home Office
O000351,2025-02-28,C0350,P010,6,9887.42,59324.52,26357.28,Pune,West,Corporate
O000352,2025-12-05,C0026,P012,4,4613.19,18452.76,5358.52,Hyderabad,South,Consumer
O000353,2026-04-12,C0204,P013,2,57886.28,115772.56,39793.32,Ahmedabad,West,Home Office
O000354,2026-03-25,C0482,P076,1,25719.67,25719.67,5195.91,Kolkata,East,Home Office
O000355,2026-06-30,C0346,P053,2,39651.46,79302.92,24495.84,Bhopal,Central,Corporate
O000356,2025-08-08,C0222,P005,2,5732.18,11464.36,3318.96,Delhi,North,Home Office
O000357,2026-06-03,C0032,P033,4,31194.05,124776.2,45116.12,Hyderabad,South,Home Office
O000358,2026-03-17,C0044,P058,7,55945.75,391620.25,131966.52,Chandigarh,North,Consumer
O000359,2026-06-20,C0463,P018,6,48589.08,291534.48,98424.72,Jaipur,North,Home Office
O000360,2025-09-28,C0164,P050,4,50189.25,200757.0,85188.56,Kolkata,East,Corporate
O000361,2025-07-28,C0145,P098,7,23072.83,161509.81,41722.17,Bengaluru,South,Corporate
O000362,2025-11-16,C0403,P040,6,53827.37,322964.22,120206.64,Mumbai,West,Consumer
O000363,2025-06-25,C0236,P013,5,57886.28,289431.4,99483.3,Pune,West,Consumer
O000364,2025-02-26,C0109,P020,7,44557.1,311899.7,131792.78,Chennai,South,Consumer
O000365,2025-11-19,C0400,P087,1,541.1,541.1,235.95,Bhopal,Central,Home Office
O000366,2025-08-12,C0289,P036,5,77896.27,389481.35,124694.1,Mumbai,West,Consumer
O000367,2025-12-13,C0220,P044,6,8155.53,48933.18,12431.82,Bhopal,Central,Consumer
O000368,2026-05-26,C0190,P093,6,3489.65,20937.9,8281.32,Lucknow,North,Home Office
O000369,2025-06-30,C0366,P040,6,53827.37,322964.22,120206.64,Bhopal,Central,Consumer
O000370,2025-11-07,C0136,P046,7,11748.68,82240.76,15716.4,Kolkata,East,Corporate
O000371,2025-12-27,C0192,P047,3,68091.08,204273.24,59179.14,Lucknow,North,Consumer
O000372,2025-06-25,C0176,P056,3,79160.58,237481.74,99189.45,Mumbai,West,Corporate
O000373,2025-07-27,C0486,P035,1,25290.75,25290.75,4901.56,Kolkata,East,Consumer
O000374,2025-04-01,C0267,P010,3,9887.42,29662.26,13178.64,Ahmedabad,West,Corporate
O000375,2025-08-01,C0251,P073,7,1124.74,7873.18,2577.19,Bhopal,Central,Corporate
O000376,2025-11-04,C0432,P022,6,78617.57,471705.42,199644.36,Bhopal,Central,Corporate
O000377,2025-05-21,C0380,P076,4,25719.67,102878.68,20783.64,Kolkata,East,Home Office
O000378,2026-05-23,C0264,P083,7,2542.64,17798.48,6852.02,Pune,West,Home Office
O000379,2026-01-01,C0091,P060,1,28412.52,28412.52,5893.92,Pune,West,Home Office
O000380,2026-06-02,C0497,P006,5,12493.03,62465.15,14200.85,Lucknow,North,Consumer
O000381,2026-05-21,C0424,P040,1,53827.37,53827.37,20034.44,Hyderabad,South,Home Office
O000382,2025-01-03,C0461,P058,7,55945.75,391620.25,131966.52,Chandigarh,North,Consumer
O000383,2026-01-08,C0309,P004,7,69423.02,485961.14,204869.0,Ahmedabad,West,Consumer
O000384,2025-01-15,C0457,P057,1,10024.43,10024.43,4273.6,Jaipur,North,Home Office
O000385,2026-04-12,C0168,P075,2,39019.9,78039.8,25798.02,Chennai,South,Consumer
O000386,2025-09-12,C0120,P050,2,50189.25,100378.5,42594.28,Pune,West,Corporate
O000387,2026-03-07,C0227,P001,4,55441.98,221767.92,47852.52000000002,Bengaluru,South,Consumer
O000388,2026-04-26,C0469,P034,7,32304.09,226128.63,59890.04,Bhopal,Central,Corporate
O000389,2025-11-06,C0495,P038,6,72139.76,432838.56,118511.82,Pune,West,Home Office
O000390,2025-03-29,C0030,P028,5,72905.03,364525.15,118486.8,Ahmedabad,West,Home Office
O000391,2025-09-29,C0218,P078,2,84748.18,169496.36,36037.64,Pune,West,Consumer
O000392,2026-06-13,C0108,P054,2,64952.37,129904.74,30424.2,Bengaluru,South,Home Office
O000393,2026-04-14,C0039,P097,6,62464.02,374784.12,149118.66,Chennai,South,Consumer
O000394,2025-11-22,C0426,P019,7,4262.66,29838.62,10417.4,Bhopal,Central,Consumer
O000395,2025-07-24,C0482,P088,5,51535.17,257675.85,60193.05,Kolkata,East,Home Office
O000396,2026-03-20,C0059,P011,3,4784.18,14352.54,5781.87,Kolkata,East,Consumer
O000397,2025-11-05,C0253,P049,2,80416.62,160833.24,61371.8,Chandigarh,North,Consumer
O000398,2025-11-29,C0320,P099,6,83318.99,499913.94,142417.08,Pune,West,Consumer
O000399,2025-07-22,C0456,P043,7,11298.17,79087.19,22470.07,Delhi,North,Consumer
O000400,2025-03-06,C0064,P042,1,59082.26,59082.26,12856.65,Bhopal,Central,Corporate
O000401,2026-04-04,C0441,P080,2,9117.15,18234.3,3286.58,Chennai,South,Corporate
O000402,2025-06-16,C0035,P029,5,32781.8,163909.0,45454.9,Delhi,North,Home Office
O000403,2025-01-14,C0366,P088,1,51535.17,51535.17,12038.61,Bhopal,Central,Consumer
O000404,2025-09-11,C0471,P053,4,39651.46,158605.84,48991.68,Ahmedabad,West,Corporate
O000405,2025-03-31,C0217,P070,5,10141.2,50706.0,11173.35,Kolkata,East,Consumer
O000406,2025-07-26,C0314,P067,1,66343.2,66343.2,21267.65,Pune,West,Corporate
O000407,2025-01-22,C0396,P062,1,31007.19,31007.19,11320.76,Chennai,South,Corporate
O000408,2025-10-13,C0291,P047,7,68091.08,476637.56,138084.66,Bengaluru,South,Consumer
O000409,2025-03-18,C0466,P022,4,78617.57,314470.28,133096.24,Ahmedabad,West,Corporate
O000410,2025-07-08,C0288,P019,4,4262.66,17050.64,5952.8,Ahmedabad,West,Home Office
O000411,2026-06-03,C0093,P010,4,9887.42,39549.68,17571.52,Ahmedabad,West,Corporate
O000412,2026-03-19,C0100,P041,2,62487.13,124974.26,49408.66,Chennai,South,Consumer
O000413,2025-02-14,C0208,P098,2,23072.83,46145.66,11920.62,Delhi,North,Consumer
O000414,2026-04-22,C0292,P066,7,47040.17,329281.19,64948.17,Bengaluru,South,Corporate
O000415,2025-08-23,C0443,P064,3,79575.94,238727.82,79201.74,Ahmedabad,West,Corporate
O000416,2025-01-20,C0067,P044,3,8155.53,24466.59,6215.91,Mumbai,West,Corporate
O000417,2026-06-28,C0103,P054,3,64952.37,194857.11,45636.3,Chennai,South,Consumer
O000418,2025-01-23,C0240,P096,5,72358.05,361790.25,147643.9,Hyderabad,South,Consumer
O000419,2025-06-15,C0102,P071,4,54180.31,216721.24,90390.36,Lucknow,North,Home Office
O000420,2025-01-25,C0262,P091,3,78868.39,236605.17,57147.42,Ahmedabad,West,Consumer
O000421,2026-04-04,C0156,P094,6,10688.52,64131.12,20122.86,Lucknow,North,Consumer
O000422,2025-02-02,C0456,P012,2,4613.19,9226.38,2679.26,Delhi,North,Consumer
O000423,2025-03-27,C0003,P084,7,12225.42,85577.94,20562.01,Lucknow,North,Consumer
O000424,2026-05-16,C0362,P054,1,64952.37,64952.37,15212.1,Bhopal,Central,Corporate
O000425,2025-08-06,C0436,P057,5,10024.43,50122.15,21368.0,Pune,West,Home Office
O000426,2025-02-04,C0397,P045,7,7255.16,50786.12,10019.94,Chandigarh,North,Consumer
O000427,2025-06-19,C0087,P097,3,62464.02,187392.06,74559.33,Hyderabad,South,Corporate
O000428,2025-06-06,C0396,P019,4,4262.66,17050.64,5952.8,Chennai,South,Corporate
O000429,2025-02-21,C0099,P097,2,62464.02,124928.04,49706.22,Pune,West,Home Office
O000430,2026-01-23,C0337,P087,1,541.1,541.1,235.95,Mumbai,West,Consumer
O000431,2026-06-18,C0271,P084,1,12225.42,12225.42,2937.43,Hyderabad,South,Corporate
O000432,2026-06-01,C0310,P085,3,16911.5,50734.5,10356.33,Pune,West,Home Office
O000433,2026-03-12,C0314,P013,7,57886.28,405203.96,139276.62,Pune,West,Corporate
O000434,2025-10-25,C0151,P055,3,41873.65,125620.95,36192.63,Pune,West,Home Office
O000435,2026-06-16,C0483,P090,2,4940.14,9880.28,2309.42,Bengaluru,South,Consumer
O000436,2025-09-22,C0219,P071,6,54180.31,325081.86,135585.54,Chennai,South,Home Office
O000437,2025-07-31,C0229,P046,7,11748.68,82240.76,15716.4,Mumbai,West,Corporate
O000438,2025-08-03,C0140,P037,2,27964.43,55928.86,17082.5,Mumbai,West,Consumer
O000439,2025-02-12,C0058,P001,6,55441.98,332651.88,71778.78000000003,Ahmedabad,West,Home Office
O000440,2025-09-02,C0285,P078,6,84748.18,508489.08,108112.92,Lucknow,North,Consumer
O000441,2025-12-01,C0097,P094,6,10688.52,64131.12,20122.86,Lucknow,North,Home Office
O000442,2025-03-28,C0044,P004,3,69423.02,208269.06,87801.0,Chandigarh,North,Consumer
O000443,2026-06-18,C0431,P021,2,70857.3,141714.6,61783.36,Lucknow,North,Home Office
O000444,2025-10-10,C0410,P022,3,78617.57,235852.71,99822.18,Jaipur,North,Consumer
O000445,2026-06-19,C0333,P094,7,10688.52,74819.64,23476.67,Jaipur,North,Consumer
O000446,2025-01-27,C0021,P024,4,83265.14,333060.56,77754.0,Bhopal,Central,Home Office
O000447,2025-02-04,C0178,P001,7,55441.98,388093.86000000004,83741.91000000003,Kolkata,East,Consumer
O000448,2025-11-08,C0075,P020,2,44557.1,89114.2,37655.08,Lucknow,North,Consumer
O000449,2025-10-21,C0183,P092,2,59364.42,118728.84,26565.02,Bhopal,Central,Home Office
O000450,2025-04-21,C0331,P063,6,13464.38,80786.28,33130.32,Bengaluru,South,Consumer
O000451,2025-12-04,C0254,P081,7,56609.95,396269.65,108762.64,Bengaluru,South,Consumer
O000452,2026-06-04,C0326,P087,5,541.1,2705.5,1179.75,Delhi,North,Corporate
O000453,2025-02-19,C0064,P035,1,25290.75,25290.75,4901.56,Bhopal,Central,Corporate
O000454,2025-08-28,C0236,P023,3,71716.38,215149.14,44381.76,Pune,West,Consumer
O000455,2025-07-26,C0311,P095,6,63361.38,380168.28,106407.9,Hyderabad,South,Consumer
O000456,2025-10-23,C0163,P078,1,84748.18,84748.18,18018.82,Kolkata,East,Corporate
O000457,2025-06-25,C0212,P019,5,4262.66,21313.3,7441.0,Hyderabad,South,Consumer
O000458,2026-01-04,C0093,P066,2,47040.17,94080.34,18556.62,Ahmedabad,West,Corporate
O000459,2025-05-06,C0082,P044,6,8155.53,48933.18,12431.82,Delhi,North,Home Office
O000460,2025-04-03,C0384,P073,7,1124.74,7873.18,2577.19,Ahmedabad,West,Consumer
O000461,2025-04-13,C0358,P094,6,10688.52,64131.12,20122.86,Bhopal,Central,Consumer
O000462,2025-09-30,C0412,P011,5,4784.18,23920.9,9636.45,Jaipur,North,Consumer
O000463,2025-10-05,C0266,P052,1,48055.61,48055.61,14197.73,Pune,West,Corporate
O000464,2026-06-29,C0469,P044,2,8155.53,16311.06,4143.94,Bhopal,Central,Corporate
O000465,2025-09-19,C0050,P049,4,80416.62,321666.48,122743.6,Chennai,South,Home Office
O000466,2025-02-06,C0461,P043,7,11298.17,79087.19,22470.07,Chandigarh,North,Consumer
O000467,2025-05-05,C0367,P060,2,28412.52,56825.04,11787.84,Hyderabad,South,Consumer
O000468,2025-01-28,C0360,P064,5,79575.94,397879.7,132002.9,Lucknow,North,Home Office
O000469,2025-09-14,C0299,P099,1,83318.99,83318.99,23736.18,Hyderabad,South,Consumer
O000470,2025-09-18,C0248,P090,2,4940.14,9880.28,2309.42,Chennai,South,Corporate
O000471,2026-03-26,C0359,P007,6,26433.62,158601.72,65209.8,Delhi,North,Consumer
O000472,2026-03-04,C0360,P065,6,32631.52,195789.12,49531.68,Lucknow,North,Home Office
O000473,2025-12-15,C0452,P043,4,11298.17,45192.68,12840.04,Bengaluru,South,Consumer
O000474,2025-12-12,C0097,P086,6,55810.37,334862.22,147418.44,Lucknow,North,Home Office
O000475,2025-12-29,C0151,P035,4,25290.75,101163.0,19606.24,Pune,West,Home Office
O000476,2026-06-10,C0390,P068,7,32040.45,224283.15,41180.51,Ahmedabad,West,Corporate
O000477,2025-08-21,C0353,P038,5,72139.76,360698.8,98759.85,Delhi,North,Corporate
O000478,2025-10-04,C0315,P082,3,7760.23,23280.69,4837.74,Hyderabad,South,Corporate
O000479,2025-09-09,C0023,P074,4,70172.93,280691.72,103926.96,Kolkata,East,Home Office
O000480,2026-02-12,C0267,P022,5,78617.57,393087.85,166370.3,Ahmedabad,West,Corporate
O000481,2025-04-19,C0175,P014,3,27083.8,81251.4,25494.9,Bengaluru,South,Home Office
O000482,2026-02-13,C0187,P063,1,13464.38,13464.38,5521.72,Hyderabad,South,Corporate
O000483,2025-05-30,C0113,P090,6,4940.14,29640.84,6928.26,Lucknow,North,Consumer
O000484,2026-06-07,C0282,P012,1,4613.19,4613.19,1339.63,Bhopal,Central,Home Office
O000485,2025-04-19,C0402,P001,2,55441.98,110883.96,23926.26000000001,Bhopal,Central,Consumer
O000486,2025-10-17,C0198,P030,3,22708.06,68124.18,28085.04,Ahmedabad,West,Consumer
O000487,2026-02-21,C0095,P089,6,20337.91,122027.46,26926.56,Delhi,North,Consumer
O000488,2025-04-06,C0085,P071,6,54180.31,325081.86,135585.54,Bengaluru,South,Corporate
O000489,2025-09-19,C0376,P036,6,77896.27,467377.62,149632.92,Kolkata,East,Corporate
O000490,2025-05-30,C0402,P015,3,74385.42,223156.26,49137.78,Bhopal,Central,Consumer
O000491,2025-03-11,C0125,P031,3,40661.34,121984.02,41162.28,Chennai,South,Home Office
O000492,2026-01-21,C0354,P056,6,79160.58,474963.48,198378.9,Kolkata,East,Corporate
O000493,2025-09-21,C0075,P007,3,26433.62,79300.86,32604.9,Lucknow,North,Consumer
O000494,2026-02-14,C0121,P079,5,24189.5,120947.5,27096.85,Jaipur,North,Corporate
O000495,2025-09-03,C0055,P082,2,7760.23,15520.46,3225.16,Ahmedabad,West,Consumer
O000496,2025-05-12,C0220,P083,2,2542.64,5085.28,1957.72,Bhopal,Central,Consumer
O000497,2025-04-07,C0170,P037,2,27964.43,55928.86,17082.5,Bengaluru,South,Corporate
O000498,2025-08-03,C0116,P047,3,68091.08,204273.24,59179.14,Jaipur,North,Corporate
O000499,2026-02-16,C0360,P025,7,66273.23,463912.61,128285.5,Lucknow,North,Home Office
O000500,2025-05-30,C0088,P032,2,19829.84,39659.68,13911.5,Chandigarh,North,Home Office
O000501,2025-08-29,C0183,P014,1,27083.8,27083.8,8498.3,Bhopal,Central,Home Office
O000502,2025-07-21,C0351,P031,7,40661.34,284629.38,96045.32,Chandigarh,North,Corporate
O000503,2026-02-22,C0451,P024,4,83265.14,333060.56,77754.0,Ahmedabad,West,Consumer
O000504,2025-09-30,C0030,P094,3,10688.52,32065.56,10061.43,Ahmedabad,West,Home Office
O000505,2026-04-20,C0315,P065,1,32631.52,32631.52,8255.28,Hyderabad,South,Corporate
O000506,2025-12-02,C0312,P100,4,4708.17,18832.68,5340.88,Mumbai,West,Home Office
O000507,2026-05-13,C0221,P089,6,20337.91,122027.46,26926.56,Chandigarh,North,Consumer
O000508,2025-09-10,C0253,P080,3,9117.15,27351.45,4929.87,Chandigarh,North,Consumer
O000509,2025-01-09,C0381,P001,5,55441.98,277209.9,59815.65000000002,Kolkata,East,Consumer
O000510,2025-09-28,C0291,P048,4,66540.44,266161.76,62632.92,Bengaluru,South,Consumer
O000511,2025-11-07,C0246,P041,4,62487.13,249948.52,98817.32,Hyderabad,South,Corporate
O000512,2026-04-03,C0382,P056,5,79160.58,395802.9,165315.75,Ahmedabad,West,Corporate
O000513,2025-05-04,C0495,P011,5,4784.18,23920.9,9636.45,Pune,West,Home Office
O000514,2026-04-09,C0099,P080,1,9117.15,9117.15,1643.29,Pune,West,Home Office
O000515,2026-04-23,C0386,P100,5,4708.17,23540.85,6676.1,Pune,West,Corporate
O000516,2025-06-21,C0060,P089,2,20337.91,40675.82,8975.52,Lucknow,North,Corporate
O000517,2025-05-27,C0065,P041,6,62487.13,374922.78,148225.98,Lucknow,North,Consumer
O000518,2026-05-29,C0412,P061,5,64834.23,324171.15,122198.1,Jaipur,North,Consumer
O000519,2025-11-01,C0216,P035,7,25290.75,177035.25,34310.92,Jaipur,North,Corporate
O000520,2025-04-03,C0308,P030,2,22708.06,45416.12,18723.36,Bengaluru,South,Corporate
O000521,2025-02-01,C0112,P020,6,44557.1,267342.6,112965.24,Lucknow,North,Consumer
O000522,2025-08-09,C0315,P095,6,63361.38,380168.28,106407.9,Hyderabad,South,Corporate
O000523,2026-01-08,C0030,P084,1,12225.42,12225.42,2937.43,Ahmedabad,West,Home Office
O000524,2025-04-06,C0336,P020,6,44557.1,267342.6,112965.24,Mumbai,West,Consumer
O000525,2025-05-25,C0113,P082,7,7760.23,54321.61,11288.06,Lucknow,North,Consumer
O000526,2025-03-18,C0461,P092,6,59364.42,356186.52,79695.06,Chandigarh,North,Consumer
O000527,2026-03-22,C0150,P068,7,32040.45,224283.15,41180.51,Kolkata,East,Corporate
O000528,2025-06-01,C0211,P024,7,83265.14,582855.98,136069.5,Delhi,North,Consumer
O000529,2025-05-25,C0172,P097,4,62464.02,249856.08,99412.44,Delhi,North,Home Office
O000530,2025-08-25,C0003,P043,7,11298.17,79087.19,22470.07,Lucknow,North,Consumer
O000531,2026-03-01,C0350,P026,6,66232.37,397394.22,164390.4,Pune,West,Corporate
O000532,2025-07-26,C0305,P078,5,84748.18,423740.9,90094.1,Bhopal,Central,Corporate
O000533,2025-04-27,C0369,P084,6,12225.42,73352.52,17624.58,Chandigarh,North,Home Office
O000534,2025-11-09,C0339,P001,5,55441.98,277209.9,59815.65000000002,Hyderabad,South,Corporate
O000535,2025-01-22,C0182,P100,7,4708.17,32957.19,9346.54,Bengaluru,South,Home Office
O000536,2025-10-11,C0105,P021,7,70857.3,496001.1,216241.76,Hyderabad,South,Corporate
O000537,2025-02-18,C0365,P081,6,56609.95,339659.7,93225.12,Chandigarh,North,Consumer
O000538,2026-02-13,C0071,P040,3,53827.37,161482.11,60103.32,Mumbai,West,Corporate
O000539,2025-04-14,C0079,P038,2,72139.76,144279.52,39503.94,Kolkata,East,Consumer
O000540,2025-08-13,C0087,P020,4,44557.1,178228.4,75310.16,Hyderabad,South,Corporate
