order_id,order_date,customer_id,product_id,quantity,unit_price,sales,profit,city,region,segment,processing_timestamp
O000228,2025-08-03,C0394,P064,4,79575.94,318303.76,105602.32,Delhi,North,Corporate,2026-07-21T13:08:31
O000229,2025-06-24,C0077,P093,5,3489.65,17448.25,6901.1,Chandigarh,North,Home Office,2026-07-21T13:08:31
O000230,2025-09-10,C0207,P073,6,1124.74,6748.44,2209.02,Bengaluru,South,Corporate,2026-07-21T13:08:31
O000231,2025-11-25,C0152,P066,5,47040.17,235200.85,46391.55,Kolkata,East,Corporate,2026-07-21T13:08:31
O000232,2026-06-04,C0037,P048,5,66540.44,332702.2,78291.15,Jaipur,North,Corporate,2026-07-21T13:08:31
O000233,2025-04-07,C0263,P035,4,25290.75,101163.0,19606.24,Chandigarh,North,Consumer,2026-07-21T13:08:31
O000234,2026-04-08,C0046,P068,7,32040.45,224283.15,41180.51,Jaipur,North,Consumer,2026-07-21T13:08:31
O000235,2025-09-03,C0292,P005,7,5732.18,40125.26,11616.36,Bengaluru,South,Corporate,2026-07-21T13:08:31
O000236,2026-02-15,C0145,P090,6,4940.14,29640.84,6928.26,Bengaluru,South,Corporate,2026-07-21T13:08:31
O000237,2025-10-18,C0139,P100,4,4708.17,18832.68,5340.88,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000238,2025-06-15,C0376,P066,2,47040.17,94080.34,18556.62,Kolkata,East,Corporate,2026-07-21T13:08:31
O000239,2025-07-20,C0181,P095,6,63361.38,380168.28,106407.9,Bhopal,Central,Home Office,2026-07-21T13:08:31
O000240,2025-08-09,C0368,P074,3,70172.93,210518.79,77945.22,Pune,West,Home Office,2026-07-21T13:08:31
O000241,2026-01-29,C0448,P057,2,10024.43,20048.86,8547.2,Bhopal,Central,Home Office,2026-07-21T13:08:31
O000242,2026-05-12,C0295,P051,6,52404.79,314428.74,126951.0,Kolkata,East,Corporate,2026-07-21T13:08:31
O000243,2025-12-20,C0166,P042,2,59082.26,118164.52,25713.3,Mumbai,West,Corporate,2026-07-21T13:08:31
O000244,2025-08-12,C0202,P035,5,25290.75,126453.75,24507.8,Chennai,South,Home Office,2026-07-21T13:08:31
O000245,2025-03-10,C0233,P045,2,7255.16,14510.32,2862.84,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000246,2026-01-01,C0414,P010,3,9887.42,29662.26,13178.64,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O000247,2025-12-29,C0066,P066,6,47040.17,282241.02,55669.86,Bengaluru,South,Corporate,2026-07-21T13:08:31
O000248,2025-06-28,C0153,P002,7,38624.92,270374.44,103575.92,Delhi,North,Corporate,2026-07-21T13:08:31
O000249,2026-03-02,C0403,P020,2,44557.1,89114.2,37655.08,Mumbai,West,Consumer,2026-07-21T13:08:31
O000250,2025-05-15,C0470,P087,6,541.1,3246.6,1415.7,Delhi,North,Home Office,2026-07-21T13:08:31
O000251,2025-03-12,C0457,P067,2,66343.2,132686.4,42535.3,Jaipur,North,Home Office,2026-07-21T13:08:31
O000252,2025-03-17,C0436,P028,6,72905.03,437430.18,142184.16,Pune,West,Home Office,2026-07-21T13:08:31
O000253,2026-01-05,C0141,P029,2,32781.8,65563.6,18181.96,Kolkata,East,Corporate,2026-07-21T13:08:31
O000254,2025-04-21,C0458,P092,6,59364.42,356186.52,79695.06,Mumbai,West,Home Office,2026-07-21T13:08:31
O000255,2026-01-19,C0481,P055,4,41873.65,167494.6,48256.84,Pune,West,Home Office,2026-07-21T13:08:31
O000256,2025-11-30,C0385,P096,5,72358.05,361790.25,147643.9,Chennai,South,Consumer,2026-07-21T13:08:31
O000257,2025-12-09,C0373,P026,3,66232.37,198697.11,82195.2,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000258,2026-06-18,C0033,P033,6,31194.05,187164.3,67674.18,Kolkata,East,Consumer,2026-07-21T13:08:31
O000259,2026-01-10,C0260,P040,4,53827.37,215309.48,80137.76,Pune,West,Corporate,2026-07-21T13:08:31
O000260,2025-08-07,C0273,P003,4,20177.37,80709.48,20062.44,Mumbai,West,Corporate,2026-07-21T13:08:31
O000261,2025-11-30,C0351,P088,7,51535.17,360746.19,84270.27,Chandigarh,North,Corporate,2026-07-21T13:08:31
O000262,2026-05-27,C0182,P045,2,7255.16,14510.32,2862.84,Bengaluru,South,Home Office,2026-07-21T13:08:31
O000263,2025-06-26,C0424,P086,3,55810.37,167431.11,73709.22,Hyderabad,South,Home Office,2026-07-21T13:08:31
O000264,2025-09-25,C0429,P055,5,41873.65,209368.25,60321.05,Lucknow,North,Home Office,2026-07-21T13:08:31
O000265,2025-07-02,C0222,P064,6,79575.94,477455.64,158403.48,Delhi,North,Home Office,2026-07-21T13:08:31
O000266,2026-05-15,C0405,P025,3,66273.23,198819.69,54979.5,Bhopal,Central,Home Office,2026-07-21T13:08:31
O000267,2026-04-07,C0478,P093,3,3489.65,10468.95,4140.66,Mumbai,West,Home Office,2026-07-21T13:08:31
O000268,2026-02-12,C0469,P098,1,23072.83,23072.83,5960.31,Bhopal,Central,Corporate,2026-07-21T13:08:31
O000269,2026-02-22,C0499,P077,2,66427.49,132854.98,55817.84,Delhi,North,Corporate,2026-07-21T13:08:31
O000270,2025-09-07,C0053,P049,5,80416.62,402083.1,153429.5,Kolkata,East,Consumer,2026-07-21T13:08:31
O000271,2025-12-19,C0350,P025,5,66273.23,331366.15,91632.5,Pune,West,Corporate,2026-07-21T13:08:31
O000272,2025-05-22,C0317,P029,3,32781.8,98345.4,27272.94,Bengaluru,South,Home Office,2026-07-21T13:08:31
O000273,2025-08-13,C0231,P059,3,65835.37,197506.11,53083.23,Bengaluru,South,Home Office,2026-07-21T13:08:31
O000274,2026-03-23,C0144,P022,5,78617.57,393087.85,166370.3,Lucknow,North,Corporate,2026-07-21T13:08:31
O000275,2025-04-02,C0146,P087,4,541.1,2164.4,943.8,Jaipur,North,Consumer,2026-07-21T13:08:31
O000276,2025-07-03,C0183,P001,1,55441.98,55441.98,11963.130000000005,Bhopal,Central,Home Office,2026-07-21T13:08:31
O000277,2026-04-05,C0228,P080,1,9117.15,9117.15,1643.29,Bengaluru,South,Consumer,2026-07-21T13:08:31
O000278,2026-02-28,C0118,P014,5,27083.8,135419.0,42491.5,Bhopal,Central,Home Office,2026-07-21T13:08:31
O000279,2025-08-02,C0303,P012,1,4613.19,4613.19,1339.63,Hyderabad,South,Home Office,2026-07-21T13:08:31
O000280,2025-04-16,C0226,P100,3,4708.17,14124.51,4005.66,Jaipur,North,Home Office,2026-07-21T13:08:31
O000281,2025-08-20,C0473,P001,1,55441.98,55441.98,11963.130000000005,Pune,West,Consumer,2026-07-21T13:08:31
O000282,2026-05-26,C0201,P062,7,31007.19,217050.33,79245.32,Jaipur,North,Consumer,2026-07-21T13:08:31
O000283,2025-02-08,C0145,P099,5,83318.99,416594.95,118680.9,Bengaluru,South,Corporate,2026-07-21T13:08:31
O000284,2026-03-09,C0470,P014,5,27083.8,135419.0,42491.5,Delhi,North,Home Office,2026-07-21T13:08:31
O000285,2026-04-30,C0125,P028,4,72905.03,291620.12,94789.44,Chennai,South,Home Office,2026-07-21T13:08:31
O000286,2025-03-03,C0112,P067,4,66343.2,265372.8,85070.6,Lucknow,North,Consumer,2026-07-21T13:08:31
O000287,2025-04-07,C0356,P084,5,12225.42,61127.1,14687.15,Delhi,North,Corporate,2026-07-21T13:08:31
O000288,2025-10-30,C0078,P043,4,11298.17,45192.68,12840.04,Hyderabad,South,Home Office,2026-07-21T13:08:31
O000289,2026-01-11,C0122,P051,3,52404.79,157214.37,63475.5,Hyderabad,South,Home Office,2026-07-21T13:08:31
O000290,2026-06-27,C0399,P066,1,47040.17,47040.17,9278.31,Hyderabad,South,Home Office,2026-07-21T13:08:31
O000291,2025-10-10,C0012,P100,1,4708.17,4708.17,1335.22,Hyderabad,South,Home Office,2026-07-21T13:08:31
O000292,2026-02-03,C0053,P010,5,9887.42,49437.1,21964.4,Kolkata,East,Consumer,2026-07-21T13:08:31
O000293,2025-06-24,C0060,P098,3,23072.83,69218.49,17880.93,Lucknow,North,Corporate,2026-07-21T13:08:31
O000294,2025-08-21,C0149,P047,2,68091.08,136182.16,39452.76,Kolkata,East,Home Office,2026-07-21T13:08:31
O000295,2026-01-03,C0105,P006,3,12493.03,37479.09,8520.51,Hyderabad,South,Corporate,2026-07-21T13:08:31
O000296,2026-03-07,C0382,P036,3,77896.27,233688.81,74816.46,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O000297,2026-03-26,C0341,P084,7,12225.42,85577.94,20562.01,Mumbai,West,Consumer,2026-07-21T13:08:31
O000298,2025-06-25,C0469,P042,3,59082.26,177246.78,38569.95,Bhopal,Central,Corporate,2026-07-21T13:08:31
O000299,2026-03-15,C0118,P075,6,39019.9,234119.4,77394.06,Bhopal,Central,Home Office,2026-07-21T13:08:31
O000300,2026-05-04,C0084,P050,2,50189.25,100378.5,42594.28,Chandigarh,North,Corporate,2026-07-21T13:08:31
O000301,2026-04-26,C0134,P015,4,74385.42,297541.68,65517.04,Pune,West,Corporate,2026-07-21T13:08:31
O000302,2025-03-25,C0458,P010,3,9887.42,29662.26,13178.64,Mumbai,West,Home Office,2026-07-21T13:08:31
O000303,2025-02-06,C0154,P054,2,64952.37,129904.74,30424.2,Hyderabad,South,Consumer,2026-07-21T13:08:31
O000304,2025-01-01,C0256,P006,2,12493.03,24986.06,5680.34,Jaipur,North,Corporate,2026-07-21T13:08:31
O000305,2026-02-28,C0044,P044,6,8155.53,48933.18,12431.82,Chandigarh,North,Consumer,2026-07-21T13:08:31
O000306,2025-12-23,C0050,P004,3,69423.02,208269.06,87801.0,Chennai,South,Home Office,2026-07-21T13:08:31
O000307,2025-04-02,C0374,P083,3,2542.64,7627.92,2936.58,Lucknow,North,Home Office,2026-07-21T13:08:31
O000308,2026-04-16,C0014,P015,1,74385.42,74385.42,16379.26,Delhi,North,Home Office,2026-07-21T13:08:31
O000309,2025-10-22,C0135,P083,4,2542.64,10170.56,3915.44,Chandigarh,North,Corporate,2026-07-21T13:08:31
O000310,2025-02-20,C0228,P082,1,7760.23,7760.23,1612.58,Bengaluru,South,Consumer,2026-07-21T13:08:31
O000311,2026-02-08,C0212,P040,4,53827.37,215309.48,80137.76,Hyderabad,South,Consumer,2026-07-21T13:08:31
O000312,2026-02-16,C0294,P026,3,66232.37,198697.11,82195.2,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000313,2026-02-15,C0101,P051,4,52404.79,209619.16,84634.0,Hyderabad,South,Consumer,2026-07-21T13:08:31
O000314,2025-07-21,C0358,P047,3,68091.08,204273.24,59179.14,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000315,2025-04-24,C0206,P022,5,78617.57,393087.85,166370.3,Kolkata,East,Corporate,2026-07-21T13:08:31
O000316,2025-03-07,C0325,P076,7,25719.67,180037.69,36371.37,Lucknow,North,Home Office,2026-07-21T13:08:31
O000317,2025-04-07,C0380,P001,3,55441.98,166325.94,35889.390000000014,Kolkata,East,Home Office,2026-07-21T13:08:31
O000318,2026-03-27,C0082,P018,1,48589.08,48589.08,16404.12,Delhi,North,Home Office,2026-07-21T13:08:31
O000319,2026-06-26,C0031,P040,5,53827.37,269136.85,100172.2,Chandigarh,North,Corporate,2026-07-21T13:08:31
O000320,2025-12-24,C0427,P014,7,27083.8,189586.6,59488.1,Chandigarh,North,Corporate,2026-07-21T13:08:31
O000321,2025-08-03,C0090,P045,7,7255.16,50786.12,10019.94,Hyderabad,South,Corporate,2026-07-21T13:08:31
O000322,2026-06-18,C0092,P088,7,51535.17,360746.19,84270.27,Lucknow,North,Home Office,2026-07-21T13:08:31
O000323,2025-04-16,C0478,P088,4,51535.17,206140.68,48154.44,Mumbai,West,Home Office,2026-07-21T13:08:31
O000324,2025-12-25,C0309,P023,4,71716.38,286865.52,59175.68,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O000325,2026-02-06,C0474,P029,2,32781.8,65563.6,18181.96,Hyderabad,South,Home Office,2026-07-21T13:08:31
O000326,2025-10-29,C0001,P057,6,10024.43,60146.58,25641.6,Chandigarh,North,Consumer,2026-07-21T13:08:31
O000327,2026-01-24,C0192,P083,3,2542.64,7627.92,2936.58,Lucknow,North,Consumer,2026-07-21T13:08:31
O000328,2025-01-28,C0233,P003,4,20177.37,80709.48,20062.44,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000329,2025-09-23,C0466,P061,3,64834.23,194502.69,73318.86,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O000330,2025-08-18,C0310,P027,3,45602.9,136808.7,42569.37,Pune,West,Home Office,2026-07-21T13:08:31
O000331,2026-03-29,C0130,P076,1,25719.67,25719.67,5195.91,Lucknow,North,Consumer,2026-07-21T13:08:31
O000332,2025-07-30,C0175,P057,2,10024.43,20048.86,8547.2,Bengaluru,South,Home Office,2026-07-21T13:08:31
O000333,2025-10-13,C0378,P028,1,72905.03,72905.03,23697.36,Delhi,North,Consumer,2026-07-21T13:08:31
O000334,2025-11-05,C0082,P032,4,19829.84,79319.36,27823.0,Delhi,North,Home Office,2026-07-21T13:08:31
O000335,2025-02-06,C0320,P068,6,32040.45,192242.7,35297.58,Pune,West,Consumer,2026-07-21T13:08:31
O000336,2025-04-27,C0182,P001,1,55441.98,55441.98,11963.130000000005,Bengaluru,South,Home Office,2026-07-21T13:08:31
O000337,2025-12-20,C0300,P090,6,4940.14,29640.84,6928.26,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000338,2026-05-02,C0390,P018,6,48589.08,291534.48,98424.72,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O000339,2025-09-18,C0048,P047,6,68091.08,408546.48,118358.28,Mumbai,West,Home Office,2026-07-21T13:08:31
O000340,2025-02-02,C0421,P094,4,10688.52,42754.08,13415.24,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O000341,2025-11-17,C0171,P022,4,78617.57,314470.28,133096.24,Chennai,South,Corporate,2026-07-21T13:08:31
O000342,2026-01-07,C0232,P020,3,44557.1,133671.3,56482.62,Kolkata,East,Corporate,2026-07-21T13:08:31
O000343,2025-02-24,C0014,P022,7,78617.57,550322.99,232918.42,Delhi,North,Home Office,2026-07-21T13:08:31
O000344,2025-08-20,C0208,P021,1,70857.3,70857.3,30891.68,Delhi,North,Consumer,2026-07-21T13:08:31
O000345,2025-03-15,C0261,P018,1,48589.08,48589.08,16404.12,Kolkata,East,Corporate,2026-07-21T13:08:31
O000346,2025-06-25,C0326,P087,2,541.1,1082.2,471.9,Delhi,North,Corporate,2026-07-21T13:08:31
O000347,2025-01-31,C0172,P037,2,27964.43,55928.86,17082.5,Delhi,North,Home Office,2026-07-21T13:08:31
O000348,2025-05-25,C0263,P036,3,77896.27,233688.81,74816.46,Chandigarh,North,Consumer,2026-07-21T13:08:31
O000349,2025-04-23,C0465,P062,3,31007.19,93021.57,33962.28,Kolkata,East,Home Office,2026-07-21T13:08:31
O000350,2026-05-24,C0401,P089,1,20337.91,20337.91,4487.76,Bengaluru,South,Home Office,2026-07-21T13:08:31
O000351,2025-02-28,C0350,P010,6,9887.42,59324.52,26357.28,Pune,West,Corporate,2026-07-21T13:08:31
O000352,2025-12-05,C0026,P012,4,4613.19,18452.76,5358.52,Hyderabad,South,Consumer,2026-07-21T13:08:31
O000353,2026-04-12,C0204,P013,2,57886.28,115772.56,39793.32,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O000354,2026-03-25,C0482,P076,1,25719.67,25719.67,5195.91,Kolkata,East,Home Office,2026-07-21T13:08:31
O000355,2026-06-30,C0346,P053,2,39651.46,79302.92,24495.84,Bhopal,Central,Corporate,2026-07-21T13:08:31
O000356,2025-08-08,C0222,P005,2,5732.18,11464.36,3318.96,Delhi,North,Home Office,2026-07-21T13:08:31
O000357,2026-06-03,C0032,P033,4,31194.05,124776.2,45116.12,Hyderabad,South,Home Office,2026-07-21T13:08:31
O000358,2026-03-17,C0044,P058,7,55945.75,391620.25,131966.52,Chandigarh,North,Consumer,2026-07-21T13:08:31
O000359,2026-06-20,C0463,P018,6,48589.08,291534.48,98424.72,Jaipur,North,Home Office,2026-07-21T13:08:31
O000360,2025-09-28,C0164,P050,4,50189.25,200757.0,85188.56,Kolkata,East,Corporate,2026-07-21T13:08:31
O000361,2025-07-28,C0145,P098,7,23072.83,161509.81,41722.17,Bengaluru,South,Corporate,2026-07-21T13:08:31
O000362,2025-11-16,C0403,P040,6,53827.37,322964.22,120206.64,Mumbai,West,Consumer,2026-07-21T13:08:31
O000363,2025-06-25,C0236,P013,5,57886.28,289431.4,99483.3,Pune,West,Consumer,2026-07-21T13:08:31
O000364,2025-02-26,C0109,P020,7,44557.1,311899.7,131792.78,Chennai,South,Consumer,2026-07-21T13:08:31
O000365,2025-11-19,C0400,P087,1,541.1,541.1,235.95,Bhopal,Central,Home Office,2026-07-21T13:08:31
O000366,2025-08-12,C0289,P036,5,77896.27,389481.35,124694.1,Mumbai,West,Consumer,2026-07-21T13:08:31
O000367,2025-12-13,C0220,P044,6,8155.53,48933.18,12431.82,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000368,2026-05-26,C0190,P093,6,3489.65,20937.9,8281.32,Lucknow,North,Home Office,2026-07-21T13:08:31
O000369,2025-06-30,C0366,P040,6,53827.37,322964.22,120206.64,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000370,2025-11-07,C0136,P046,7,11748.68,82240.76,15716.4,Kolkata,East,Corporate,2026-07-21T13:08:31
O000371,2025-12-27,C0192,P047,3,68091.08,204273.24,59179.14,Lucknow,North,Consumer,2026-07-21T13:08:31
O000372,2025-06-25,C0176,P056,3,79160.58,237481.74,99189.45,Mumbai,West,Corporate,2026-07-21T13:08:31
O000373,2025-07-27,C0486,P035,1,25290.75,25290.75,4901.56,Kolkata,East,Consumer,2026-07-21T13:08:31
O000374,2025-04-01,C0267,P010,3,9887.42,29662.26,13178.64,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O000375,2025-08-01,C0251,P073,7,1124.74,7873.18,2577.19,Bhopal,Central,Corporate,2026-07-21T13:08:31
O000376,2025-11-04,C0432,P022,6,78617.57,471705.42,199644.36,Bhopal,Central,Corporate,2026-07-21T13:08:31
O000377,2025-05-21,C0380,P076,4,25719.67,102878.68,20783.64,Kolkata,East,Home Office,2026-07-21T13:08:31
O000378,2026-05-23,C0264,P083,7,2542.64,17798.48,6852.02,Pune,West,Home Office,2026-07-21T13:08:31
O000379,2026-01-01,C0091,P060,1,28412.52,28412.52,5893.92,Pune,West,Home Office,2026-07-21T13:08:31
O000380,2026-06-02,C0497,P006,5,12493.03,62465.15,14200.85,Lucknow,North,Consumer,2026-07-21T13:08:31
O000381,2026-05-21,C0424,P040,1,53827.37,53827.37,20034.44,Hyderabad,South,Home Office,2026-07-21T13:08:31
O000382,2025-01-03,C0461,P058,7,55945.75,391620.25,131966.52,Chandigarh,North,Consumer,2026-07-21T13:08:31
O000383,2026-01-08,C0309,P004,7,69423.02,485961.14,204869.0,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O000384,2025-01-15,C0457,P057,1,10024.43,10024.43,4273.6,Jaipur,North,Home Office,2026-07-21T13:08:31
O000385,2026-04-12,C0168,P075,2,39019.9,78039.8,25798.02,Chennai,South,Consumer,2026-07-21T13:08:31
O000386,2025-09-12,C0120,P050,2,50189.25,100378.5,42594.28,Pune,West,Corporate,2026-07-21T13:08:31
O000387,2026-03-07,C0227,P001,4,55441.98,221767.92,47852.52000000002,Bengaluru,South,Consumer,2026-07-21T13:08:31
O000388,2026-04-26,C0469,P034,7,32304.09,226128.63,59890.04,Bhopal,Central,Corporate,2026-07-21T13:08:31
O000389,2025-11-06,C0495,P038,6,72139.76,432838.56,118511.82,Pune,West,Home Office,2026-07-21T13:08:31
O000390,2025-03-29,C0030,P028,5,72905.03,364525.15,118486.8,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O000391,2025-09-29,C0218,P078,2,84748.18,169496.36,36037.64,Pune,West,Consumer,2026-07-21T13:08:31
O000392,2026-06-13,C0108,P054,2,64952.37,129904.74,30424.2,Bengaluru,South,Home Office,2026-07-21T13:08:31
O000393,2026-04-14,C0039,P097,6,62464.02,374784.12,149118.66,Chennai,South,Consumer,2026-07-21T13:08:31
O000394,2025-11-22,C0426,P019,7,4262.66,29838.62,10417.4,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000395,2025-07-24,C0482,P088,5,51535.17,257675.85,60193.05,Kolkata,East,Home Office,2026-07-21T13:08:31
O000396,2026-03-20,C0059,P011,3,4784.18,14352.54,5781.87,Kolkata,East,Consumer,2026-07-21T13:08:31
O000397,2025-11-05,C0253,P049,2,80416.62,160833.24,61371.8,Chandigarh,North,Consumer,2026-07-21T13:08:31
O000398,2025-11-29,C0320,P099,6,83318.99,499913.94,142417.08,Pune,West,Consumer,2026-07-21T13:08:31
O000399,2025-07-22,C0456,P043,7,11298.17,79087.19,22470.07,Delhi,North,Consumer,2026-07-21T13:08:31
O000400,2025-03-06,C0064,P042,1,59082.26,59082.26,12856.65,Bhopal,Central,Corporate,2026-07-21T13:08:31
O000401,2026-04-04,C0441,P080,2,9117.15,18234.3,3286.58,Chennai,South,Corporate,2026-07-21T13:08:31
O000402,2025-06-16,C0035,P029,5,32781.8,163909.0,45454.9,Delhi,North,Home Office,2026-07-21T13:08:31
O000403,2025-01-14,C0366,P088,1,51535.17,51535.17,12038.61,Bhopal,Central,Consumer,2026-07-21T13:08:31
O000404,2025-09-11,C0471,P053,4,39651.46,158605.84,48991.68,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O000405,2025-03-31,C0217,P070,5,10141.2,50706.0,11173.35,Kolkata,East,Consumer,2026-07-21T13:08:31
O000406,2025-07-26,C0314,P067,1,66343.2,66343.2,21267.65,Pune,West,Corporate,2026-07-21T13:08:31
O000407,2025-01-22,C0396,P062,1,31007.19,31007.19,11320.76,Chennai,South,Corporate,2026-07-21T13:08:31
O000408,2025-10-13,C0291,P047,7,68091.08,476637.56,138084.66,Bengaluru,South,Consumer,2026-07-21T13:08:31
O000409,2025-03-18,C0466,P022,4,78617.57,314470.28,133096.24,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O000410,2025-07-08,C0288,P019,4,4262.66,17050.64,5952.8,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O000411,2026-06-03,C0093,P010,4,9887.42,39549.68,17571.52,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O000412,2026-03-19,C0100,P041,2,62487.13,124974.26,49408.66,Chennai,South,Consumer,2026-07-21T13:08:31
O000413,2025-02-14,C0208,P098,2,23072.83,46145.66,11920.62,Delhi,North,Consumer,2026-07-21T13:08:31
O000414,2026-04-22,C0292,P066,7,47040.17,329281.19,64948.17,Bengaluru,South,Corporate,2026-07-21T13:08:31
O000415,2025-08-23,C0443,P064,3,79575.94,238727.82,79201.74,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O000416,2025-01-20,C0067,P044,3,8155.53,24466.59,6215.91,Mumbai,West,Corporate,2026-07-21T13:08:31
O000417,2026-06-28,C0103,P054,3,64952.37,194857.11,45636.3,Chennai,South,Consumer,2026-07-21T13:08:31
O000418,2025-01-23,C0240,P096,5,72358.05,361790.25,147643.9,Hyderabad,South,Consumer,2026-07-21T13:08:31
O000419,2025-06-15,C0102,P071,4,54180.31,216721.24,90390.36,Lucknow,North,Home Office,2026-07-21T13:08:31
O000420,2025-01-25,C0262,P091,3,78868.39,236605.17,57147.42,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O000421,2026-04-04,C0156,P094,6,10688.52,64131.12,20122.86,Lucknow,North,Consumer,2026-07-21T13:08:31
O000422,2025-02-02,C0456,P012,2,4613.19,9226.38,2679.26,Delhi,North,Consumer,2026-07-21T13:08:31
O000423,2025-03-27,C0003,P084,7,12225.42,85577.94,20562.01,Lucknow,North,Consumer,2026-07-21T13:08:31
O000424,2026-05-16,C0362,P054,1,64952.37,64952.37,15212.1,Bhopal,Central,Corporate,2026-07-21T13:08:31
O000425,2025-08-06,C0436,P057,5,10024.43,50122.15,21368.0,Pune,West,Home Office,2026-07-21T13:08:31
O000426,2025-02-04,C0397,P045,7,7255.16,50786.12,10019.94,Chandigarh,North,Consumer,2026-07-21T13:08:31
O000427,2025-06-19,C0087,P097,3,62464.02,187392.06,74559.33,Hyderabad,South,Corporate,2026-07-21T13:08:31
O000428,2025-06-06,C0396,P019,4,4262.66,17050.64,5952.8,Chennai,South,Corporate,2026-07-21T13:08:31
O000429,2025-02-21,C0099,P097,2,62464.02,124928.04,49706.22,Pune,West,Home Office,2026-07-21T13:08:31
O000430,2026-01-23,C0337,P087,1,541.1,541.1,235.95,Mumbai,West,Consumer,2026-07-21T13:08:31
O000431,2026-06-18,C0271,P084,1,12225.42,12225.42,2937.43,Hyderabad,South,Corporate,2026-07-21T13:08:31
O000432,2026-06-01,C0310,P085,3,16911.5,50734.5,10356.33,Pune,West,Home Office,2026-07-21T13:08:31
O000433,2026-03-12,C0314,P013,7,57886.28,405203.96,139276.62,Pune,West,Corporate,2026-07-21T13:08:31
O000434,2025-10-25,C0151,P055,3,41873.65,125620.95,36192.63,Pune,West,Home Office,2026-07-21T13:08:31
O000435,2026-06-16,C0483,P090,2,4940.14,9880.28,2309.42,Bengaluru,South,Consumer,2026-07-21T13:08:31
O000436,2025-09-22,C0219,P071,6,54180.31,325081.86,135585.54,Chennai,South,Home Office,2026-07-21T13:08:31
